,id,brand,name,year,cpu_rank,cpu,ram,disk,is_rtx,gpu,gpu_memory,price,disk_detail,weight,weight_type,battery,battery_life,screen_size,has_camere,keyboard_haslight,keyboard,video_type,thin_type,business_type,game_type,is_apple,description,link,img_src
179,179,Acer,Acer ConceptD 7,2020,7,Intel 酷睿i7 10875H,32,2T,RTX2080,NVIDIA GeForce RTX 2080 Super Max-Q,8,0,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘（暖色背光）,0,0,1,0,0,"商务办公本,创意设计PC,",http://detail.zol.com.cn/1308/1307852/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/07/0D/ChMkKV8ovsqIUHTKAAEY_7Gk6HYAAAfXgJlY00AARkX576.jpg
180,180,hp,惠普ELITEBOOK 830 G6,2019,7,Intel 酷睿i7 8565U,16,512GB,0,Intel UHD 620,0,8499,SSD固态硬盘>,1.33Kg,medium,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,1,防渗漏键盘>，背光键盘（带导水孔，两档背光）,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1338/1337376/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/08/04/ChMkKV9HQn-IRglYAADUi-AIOrkAABhDwO8C3cAANSj314.jpg
181,181,Hasee,神舟战神G7T-CU5NA,2020,5,Intel 酷睿i5 10300H,8,512GB,0,NVIDIA GeForce GTX 1650 Ti,4,5888,SSD固态硬盘>,2.2Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘，全尺寸键盘>,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1318/1317990/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/00/ChMlWV6NJ-6IJWXeAAFFvp26j4YAAOJaAMgDNUAAUXW173.jpg
182,182,hp,惠普ENVY X360 15-dr0005TX,2019,7,Intel 酷睿i7 8565U,8,512GB,0,NVIDIA Geforce MX250,4,8499,SSD固态硬盘>,2Kg,0,11.5小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,全尺寸背光键盘,1,0,0,0,0,"影音娱乐本,",http://detail.zol.com.cn/1274/1273277/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/0F/ChMlWlzVJPWIemDZAAGBs2Ci4A4AAJ5pQG2HssAAYHL583.jpg
183,183,Hasee,神舟战神G7T-CU5NA,2020,5,Intel 酷睿i5 10300H,8,512GB,0,NVIDIA GeForce GTX 1650 Ti,4,5888,SSD固态硬盘>,2.2Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘，全尺寸键盘>,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1318/1317990/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/00/ChMlWV6NJ-6IJWXeAAFFvp26j4YAAOJaAMgDNUAAUXW173.jpg
184,184,Thunderobot,雷神911 Pro 晖金2代,2020,7,Intel 酷睿i7 10750H,16,1T,RTX2070,NVIDIA Geforce RTX 2070 Super,8,12999,SSD固态硬盘>,2.2Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,孤岛式全尺寸键盘，三区RGB背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1318/1317568/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/03/02/ChMlWV6GjheIYLgAAAD6ZIoriakAAOB8gPTgg8AAPp8777.jpg
185,185,ThinkPad,ThinkPad E590,2019,5,Intel 酷睿i5 8265U,8,128GB+1T,0,AMD Radeon RX 550X,2,6996,混合硬盘（SSD+5400转HDD）>,2.12Kg,heavy,5-8小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,0,全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1254/1253929/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/05/09/ChMkJlxKhj-IVO3cAAEGgL__ueEAAukbwG05IcAAQaY769.jpg
186,186,MECHREVO,机械革命Z3 Air i7,2020,7,Intel 酷睿i7 10750H,8,512GB,0,NVIDIA GeForce GTX 1650,4,5469,SSD固态硬盘>,1.96Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,全尺寸键盘>，RGB背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1320/1319996/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/08/ChMlWV6eX1qIAdW6AAGWnU5_AnQAAOfWQP-WWQAAZa1088.jpg
187,187,VAIO,VAIO SX12 2020,2020,7,Intel 酷睿i7 10710U,16,1T,0,Intel UHD Graphics 620,0,16968,SSD固态硬盘>,899g,light,12小时左右，视具体使用环境而定长续航笔记本>,long,12.5,TRUE,1,全尺寸键盘>，背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1312/1311945/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/0F/ChMlWl5OMyOIb1POAADTPVmwW7YAANZSwDIsHsAANNV218.jpg
188,188,DELL,戴尔G5 15游戏本 G5,2019,7,Intel 酷睿i7 8750H,8,128GB+1T,RTX2060,NVIDIA GeForce RTX 2060 Max-Q,6,0,混合硬盘（M.2 PCIe NVMe SSD+5400转HDD）,2.68Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸防泼溅键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1258/1257279/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0B/08/ChMkJ1xtFxGIViI_AAEp2NcARZoAAvA0ADkpT8AASnw805.jpg
189,189,xiaomi,小米笔记本 Pro 2020款,2020,5,Intel 酷睿i5 10210U,8,512GB,0,NVIDIA GeForce MX350,2,5989,SSD固态硬盘>,2Kg,0,9小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘，全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,校园学生本,商务办公本,",http://detail.zol.com.cn/1329/1328017/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M01/0F/06/ChMlWF7pekyIcVw-AACJ7hL6YDEAAU25AGBX_gAAIoG441.jpg
190,190,Hasee,神舟战神A7000 2020A1,2020,5,AMD Ryzen 5 3600,8,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,6999,SSD固态硬盘>,2.7Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘，全尺寸键盘（包含独立数字键盘）,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1337/1336212/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/02/0F/ChMkKV88o8SIU49eAAFki4t3ojUAABLqQKHTJ0AAWSj559.jpg
191,191,Hasee,神舟战神A7000 2020A1,2020,5,AMD Ryzen 5 3600,8,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,6999,SSD固态硬盘>,2.7Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘，全尺寸键盘（包含独立数字键盘）,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1337/1336212/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/02/0F/ChMkKV88o8SIU49eAAFki4t3ojUAABLqQKHTJ0AAWSj559.jpg
192,192,Hasee,神舟战神Z8-CT7NT,2019,7,Intel 酷睿i7 9750H,16,1T,RTX2060,NVIDIA Geforce RTX2060,6,0,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1301/1300363/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0A/09/ChMkJl3OAMaIZUKyAAE-oNCpOOAAAvPvwHmJroAAT64173.jpg
193,193,DELL,戴尔灵越15 ins,2020,5,Intel 酷睿i5 10300H,8,512GB,0,NVIDIA Geforce GTX 1650,4,0,SSD固态硬盘>,1.75Kg,medium,10小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,1,1,0,0,0,"轻薄笔记本,影音娱乐本,",http://detail.zol.com.cn/1325/1324909/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/06/ChMlWl7MenuIUwabAAD2fDl9mmQAAPelwNz0_cAAPaU180.jpg
194,194,DELL,戴尔XPS 13 微边框,2019,5,Intel 酷睿i5 8265U,8,256GB,0,Intel GMA UHD 620,0,0,PCIe固态硬盘,1.23Kg,medium,24小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,1,全尺寸背光Chiclet键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1250/1249972/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/00/0E/ChMkJlw1CGKIHjZxAAC-pbYQDBcAAuRwQDVCBsAAL69645.jpg
195,195,MACHENIKE,机械师战空 F117-V i7,2020,7,Intel 酷睿i7 10750H,16,256GB+1T,0,NVIDIA GeForce GTX 1650 Ti,4,6789,混合硬盘（SSD+HDD）>,2.2Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,FALSE,1,全尺寸键盘>，背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1320/1319365/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/07/ChMlWl6X0mWIbsWzAAEYrGg7II0AAOXNwOoQ-0AARjE810.jpg
196,196,ASUS,华硕灵耀X2 Pro i9,2019,9,Intel 酷睿i9 9980HK,32,1T,RTX2060,NVIDIA GeForce RTX 2060,6,31999,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,0,0,"创意设计PC,",http://detail.zol.com.cn/1277/1276765/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/0E/ChMlWV0231KIBHdeAAFnrZLWV5sAAMBGgNbor0AAWfF241.jpg
197,197,ASUS,华硕Mars15 VX60GT9750,2019,7,Intel 酷睿i7 9750H,8,512GB,0,NVIDIA GeForce GTX 1650,4,6699,M.2 PCIe NVMe,1.9Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,防泼溅背光键盘,1,0,0,0,0,"影音娱乐本,",http://detail.zol.com.cn/1290/1289296/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/07/ChMlWV1b0FmIMmU4AAEk2-rkAbMAAMrEgBYOfYAASTz750.jpg
198,198,DELL,戴尔Latitude 9510 i7,2020,7,Intel 酷睿i7,0,No description,0,No description,0,0,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,0,FALSE,1,RGB背光键盘,0,0,0,0,0,0,http://detail.zol.com.cn/1308/1307452/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/07/ChMkJl4OoCSIOMRSAACD5k3KxlsAAwG3gBBmN8AAIP-171.jpg
199,199,apple,苹果MacBook Air 13.3,0,5,Intel 酷睿i5 8279U,8,128GB,0,Intel UHD Graphics 617,0,0,PCIe固态硬盘,1.25Kg,medium,"12小时，无线网络浏览
13小时，iTunes影片播放
30天待机时间长续航笔记本>",long,13.3,TRUE,1,背光键盘,0,0,1,0,1,"商务办公本,",http://detail.zol.com.cn/1287/1286207/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g4/M01/05/06/ChMlzF1wpGGIfrNPAADKCL8cNqMAAXkGgAHZK0AAMog746.jpg
200,200,xiaomi,小米笔记本Air 12.5英寸,2019,0,Intel 酷睿M3 8100Y,4,128GB,0,Intel GMA HD 615,0,3299,SSD固态硬盘>,1.07Kg,light,5-8小时，视具体使用环境而定长续航笔记本>,short,12.5,TRUE,1,背光键盘，全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,校园学生本,商务办公本,",http://detail.zol.com.cn/1264/1263844/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/0F/ChMlWVyZ_f-IGW5gAAGDFz4TvSIAAJB4wOCTdkAAYMv859.jpg
201,201,ThinkPad,ThinkPad S2 2020,2019,5,Intel 酷睿i5 10210U,8,512GB,0,Intel UHD Graphics 620,0,5299,32GB傲腾增强型SSD固态硬盘,1.38Kg,medium,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,1,背光键盘，全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1306/1305472/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/03/0B/ChMkJ135nTmIMb7oAAD1DhAAi7EAAv0FgAoHXEAAPUm310.jpg
202,202,ThinkPad,ThinkPad S2 2020,2019,5,Intel 酷睿i5 10210U,8,512GB,0,Intel UHD Graphics 620,0,5299,32GB傲腾增强型SSD固态硬盘,1.38Kg,medium,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,1,背光键盘，全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1306/1305472/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/03/0B/ChMkJ135nTmIMb7oAAD1DhAAi7EAAv0FgAoHXEAAPUm310.jpg
203,203,Lenovo,联想昭阳K4 极速基础版,2019,5,Intel 酷睿i5 8265U,8,256GB,0,AMD Radeon 540X,2,4599,SSD固态硬盘>,1.5Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,防泼溅背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1276/1275950/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/03/ChMlWVzmV7OIUPkeAAAmIKsB6W8AAKKcwMaWTAAACY4852.jpg
204,204,ThinkPad,ThinkPad T14s锐龙版,2020,7,AMD Ryzen 7 PRO 4750U,16,512GB,0,No description,0,6999,SSD固态硬盘>,1.35Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1335/1334994/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/0E/01/ChMkKV8yELmIO46fAADQGBSJRXAAAA4JQB1k0sAANAw116.jpg
205,205,ThinkPad,ThinkPad P15s,2020,7,Intel 酷睿i7 10510U,8,512GB,0,NVIDIA Quadro P520,2,0,SSD固态硬盘>,1.5Kg,medium,视具体使用环境而定长续航笔记本>,0,15.6,FALSE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1331/1330638/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0F/04/ChMkJl8EC92IBY0NAAFQ3yMdcVAAAwtZwEChGYAAVD3510.jpg
206,206,hp,惠普ProBook440 G7 i3,2019,3,Intel 酷睿i3 10110U,8,1T,0,NVIDIA Geforce MX130,2,0,7200转>,1.6Kg,medium,2-3小时，视具体使用环境而定长续航笔记本>,short,0,FALSE,0,全尺寸键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1307/1306526/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/05/0D/ChMkJ14DC0qIPtq1AAC9qZd8GqAAAv8iQNNxKkAAL3B736.jpg
207,207,Acer,Acer 掠夺者刀锋500,2019,7,Intel 酷睿i7 8750H,16,512GB,RTX2080,NVIDIA GeForce RTX 2080 Max-Q,8,0,PCIe SSD固态硬盘,2.1Kg,heavy,8小时左右，视具体使用环境而定长续航笔记本>,long,15.6,FALSE,1,RGB炫彩背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1256/1255827/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/0A/ChMlWl6qoaKIB82qAACMjrMAHkEAAOvuwHUsR4AAIym262.jpg
208,208,ThinkPad,ThinkPad T14锐龙版,2020,5,AMD Ryzen 5 PRO 4650U,16,512GB,0,No description,0,5489,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1332/1331880/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g1/M01/04/0D/ChMljV8OqqCISWs8AAEt_U7XiL8AAQV7AHwpmAAAS4V967.jpg
209,209,DELL,戴尔XPS 15 微边框,2019,5,Intel 酷睿i5 9300H,8,512GB,0,Intel GMA HD630（集成于处理器）,0,8499,M.2 PCIe NVMe 固态硬盘,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,带10键数字小键盘的防泼溅背光键盘,1,0,0,0,0,"影音娱乐本,创意设计PC,",http://detail.zol.com.cn/1290/1289735/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/06/ChMlWV1fXuaIE252AAGC3FRsrXcAAMu4QAWVrgAAYL0725.jpg
210,210,ROG,ROG 幻14 R7,2020,7,AMD Ryzen 7 4800HS,16,512GB,RTX2060,NVIDIA GeForce RTX 2060 Max-Q,6,12999,SSD固态硬盘>,1.7Kg,medium,视具体使用环境而定长续航笔记本>,0,0,FALSE,1,全尺寸背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1329/1328028/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M0A/0F/07/ChMlV17pjjuIDgtAAAEFaQm0nfwAAU3QQJN1cMAAQWB919.jpg
211,211,MECHREVO,机械革命深海泰坦 X3-S i7,2020,7,Intel 酷睿i7 10750H,8,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,7199,SSD固态硬盘>,2.5Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,0,NO SPECIAL,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1321/1320801/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/00/ChMlWV6io4mIdBvrAAFW4LlBgwcAAOlOAKTv3EAAVb4296.jpg
212,212,ThinkPad,ThinkPad T15,2020,7,Intel 酷睿i7 10710U,16,512GB,0,NVIDIA GeForce MX330,2,11599,SSD固态硬盘>,1.75Kg,medium,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1314/1313462/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0F/02/ChMkJ18D4IOIN8GRAAE6Xh1kPGoAAws7QLkyOIAATp2941.jpg
213,213,ROG,ROG 幻14 R9,2020,0,AMD Ryzen9 4900HS,16,1T,RTX2060,NVIDIA GeForce RTX 2060 Max-Q,6,14999,SSD固态硬盘>,1.7Kg,medium,视具体使用环境而定长续航笔记本>,0,0,FALSE,1,全尺寸背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1329/1328068/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M05/0F/08/ChMlV17pkcCILY_0AAEDEE7hmmUAAU3YAMYH0UAAQMo271.jpg
214,214,DELL,戴尔Vostro 15 Vostro,2019,7,Intel 酷睿i7 10510U,8,512GB,0,NVIDIA GeForce MX250,2,5699,SSD固态硬盘>,1.66Kg,medium,10小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1321/1320998/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/0D/ChMlWV6lWB2IamClAAIgOmLh29MAAOoiwGuMYwAAiBS062.jpg
215,215,ROG,ROG 魔霸3 i7,2019,7,Intel 酷睿i7 9750H,16,512GB,0,NVIDIA Geforce GTX 1660Ti,6,10999,SSD固态硬盘>,2.395Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,全尺寸RGB背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1269/1268294/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/05/ChMlWly2o5iIB_d5AAF_ga0jcI4AAJfTQCD4WQAAX-Z483.jpg
216,216,Redmi,红米Redmi Book 14,2020,5,AMD Ryzen 5 4500U,16,512GB,0,AMD Radeon Graphics,0,3699,SSD固态硬盘>,1.2Kg,medium,本地视频播放11小时，在线视频播放8小时，网页浏览8小时长续航笔记本>,long,0,FALSE,0,全尺寸键盘>,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1323/1322487/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/09/ChMlWl7M2WiIH8QqAAB5cAKXcs8AAPfigAECO0AAHmI000.jpg
217,217,DELL,戴尔Inspiron 灵越5000 fit15,2019,5,Intel 酷睿i5 10210U,8,512GB,0,NVIDIA Geforce MX250,2,4599,固态硬盘,1.69Kg,medium,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,NO SPECIAL,0,0,0,0,0,NO SPECIAL,http://detail.zol.com.cn/1291/1290075/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/06/ChMlWl1jnKSIAfIJAAFYSg6IHDcAAMy5AF2SdoAAVhi453.jpg
218,218,Redmi,红米Redmi Book 13,2019,5,Intel 酷睿i5 10210U,8,512GB,0,NVIDIA GeForce MX250,2,3999,SSD固态硬盘>,1.23Kg,medium,8-11小时，视具体使用环境而定长续航笔记本>,long,13.3,FALSE,0,全尺寸键盘>,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1304/1303329/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/01/06/ChMkJl3vVTKIG4z8AAFe9XbMpDMAAvq6QDVzn0AAV8N940.jpg
219,219,DELL,戴尔G7 17游戏本 G7,2020,9,Intel 酷睿i9 10885H,16,1T,RTX2070,NVIDIA GeForce RTX 2070 Super,8,20499,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1330/1329191/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M03/0C/0F/ChMlV17zDeGICMwHAAFT8SEilT4AAVN2AJEMnIAAVQJ985.jpg
220,220,xiaomi,小米Air 13.3英寸 2019款,2019,5,Intel 酷睿i5 8250U,8,256GB,0,Intel GMA UHD 620,0,4999,SSD固态硬盘>,1.3Kg,medium,9.5小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,1,背光键盘，全尺寸键盘>,0,1,1,0,0,"轻薄笔记本,校园学生本,商务办公本,",http://detail.zol.com.cn/1271/1270849/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/0D/ChMlWVzFfSeIEpxZAAE-HEAwZUEAAJtMAKDUwgAAT40628.jpg
221,221,Alienware,Alienware M17,2019,7,Intel 酷睿i7 9750H,16,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,17900,PCIe M.2 SSD,2.63Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1281/1280446/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/0B/ChMlWV1K5_2IYVqgAADZMj0cNIoAAMcFAK_ILgAANlK459.jpg
222,222,Honor,荣耀MagicBook 15 R5,2019,5,AMD Ryzen 5 3500U,8,512GB,0,Radeon Vega 8 Graphics,0,3599,SSD固态硬盘>,1.53Kg,medium,6.3小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,孤岛式键盘>，巧克力键盘>，全尺寸键盘>，背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1302/1301060/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0C/03/ChMkJl3WGdKIT3nwAAE6705llo8AAvWJwItKxwAATsH438.jpg
223,223,Acer,Acer 传奇 R5,2020,0,AMD Ryzen5 4500U,8,512GB,0,AMD Radeon Graphics,0,3488,SSD固态硬盘>,1.2Kg,medium,11小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,校园学生本,",http://detail.zol.com.cn/1316/1315767/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/01/ChMlWl50gDeIQk7-AADsG0972WcAANxmAASbLsAAOwz922.jpg
224,224,Thunderobot,雷神911Air星战二代 i5,2019,5,Intel 酷睿i5 9300H,8,512GB,0,NVIDIA GeForce GTX1650,4,0,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,RGB多彩背光背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1279/1278141/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/01/ChMlWlz2GUuIcHiAAAC6B50hzfkAAKh9AAvRIUAALof443.jpg
225,225,ThinkPad,ThinkPad T490s,2019,5,Intel 酷睿i5 8265U,8,512GB,0,Intel GMA UHD 620,0,7499,SSD固态硬盘>,1.27Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1259/1258215/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/06/05/ChMlWVyqrqaICecBAAC5W66ndvQAAJTWQHB8kwAALlz505.jpg
226,226,ASUS,华硕顽石六代15s i5,2020,5,Intel 酷睿i5 1035G1,8,256GB,0,NVIDIA Geforce MX110,2,3999,SSD固态硬盘>,0,0,5-8小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,0,无缝背装式分岛键盘,1,0,0,1,0,"影音娱乐本,游戏本,",http://detail.zol.com.cn/1320/1319390/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/09/ChMlWV6X_u6IZ8koAAEYqOjZLiAAAOXgAEf464AARjA355.jpg
227,227,adou,a豆adolbook14 2020 i5,2020,5,Intel 酷睿i5 10210U,8,512GB,0,NVIDIA GeForce MX250,2,4899,32GB傲腾增强SSD固态硬盘,1.4Kg,medium,14小时左右，视具体使用环境而定长续航笔记本>,long,0,FALSE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1317/1316529/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/00/0A/ChMlWl58SGWIazHaAAC6mgSATtMAAN3zAD4KcUAALqy912.jpg
228,228,ThinkPad,ThinkPad P15v 2020,2020,5,Intel 酷睿i5 10300H,16,512GB,0,NVIDIA Quadro P 620,4,7999,SSD固态硬盘>,2.12Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,创意设计PC,",http://detail.zol.com.cn/1336/1335709/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/01/09/ChMkKV85_mqINUZ_AAEBDTsMv8sAABGPwNGT3gAAQEl365.jpg
229,229,Lenovo,联想扬天V14 2020 i7,2020,7,Intel 酷睿i7 1065G7,8,512GB,0,NVIDIA GeForce MX 350,2,5899,SSD固态硬盘>,1.5Kg,medium,6小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,防渗漏键盘>,0,0,1,0,0,"商务办公本,校园学生本,",http://detail.zol.com.cn/1335/1334824/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/0D/07/ChMkKV8wvg6IZ6k_AAC9qVLR4nkAAA1xQODlrwAAL3B470.jpg
